0.1692,0.61
0.14666666666666667,0.24
0.15333333333333332,0.86
0.18093333333333333,0.62
0.20093333333333332,0.56
0.16293333333333335,0.42
0.1852,0.53
0.2044,0.9
0.15173333333333333,0.29
0.17253333333333334,0.69
0.17346666666666666,0.6
0.18733333333333332,0.56
0.1776,0.86
0.16253333333333334,0.26
0.18026666666666666,0.54
0.19506666666666667,0.67
0.1928,0.74
0.19346666666666668,0.46
0.15693333333333334,0.41
0.18853333333333333,0.4
0.16693333333333332,0.56
0.178,0.37
0.16253333333333334,0.42
0.18706666666666666,0.8
0.22106666666666666,0.77
0.20466666666666666,0.6
0.18693333333333334,0.68
0.1704,0.26
0.19,0.62
0.20693333333333333,0.61
0.16946666666666665,0.53
0.1864,0.5
0.18866666666666668,0.55
0.16226666666666667,0.48
0.18773333333333334,0.47
0.1668,0.29
0.172,0.54
0.16053333333333333,0.59
0.18613333333333335,0.58
0.12693333333333334,0.28
0.2212,1.15
0.2184,1.02
0.21613333333333334,1.36
0.23533333333333334,1.45
0.21933333333333332,1.3
0.208,1.33
0.2096,1.25
0.20466666666666666,0.92
0.23293333333333333,1.25
0.22986666666666666,1.16
0.23493333333333333,1.47
0.2044,1.33
0.25146666666666667,1.48
0.23493333333333333,1.35
0.22986666666666666,1.38
0.2192,1.21
0.2252,1.21
0.20533333333333334,1.27
0.1912,1.11
0.2124,0.89
0.2124,1.28
0.20746666666666666,1.36
0.21306666666666665,1.29
0.22626666666666667,1.34
0.23173333333333335,1.28
0.21893333333333334,1.42
0.228,1.27
0.21986666666666665,1.43
0.20266666666666666,1.43
0.20733333333333334,1.32
0.21546666666666667,1.2
0.2536,1.49
0.2332,1.4
0.21826666666666666,1.42
0.2124,1.34
0.23213333333333333,1.17
0.2216,1.1
0.2324,1.2
0.2232,1.11
0.2172,0.94
0.24333333333333335,1.71
0.2684,1.49
0.22466666666666665,1.67
0.2332,1.51
0.2344,1.63
0.24626666666666666,1.76
0.22826666666666667,1.68
0.2528,1.77
0.2576,1.99
0.22106666666666666,1.76
0.21466666666666667,1.64
0.24026666666666666,1.92
0.2416,1.63
0.2024,1.3
0.22746666666666668,1.68
0.23413333333333333,1.68
0.22173333333333334,1.99
0.23053333333333334,1.94
0.2296,1.59
0.23506666666666667,1.45
0.20933333333333334,1.84
0.2352,1.72
0.2196,1.73
0.23466666666666666,1.58
0.242,1.75
0.22253333333333333,1.63
0.228,1.7
0.19826666666666667,1.85
0.23026666666666668,1.66
0.24786666666666668,1.81
0.22613333333333333,1.74
0.2252,1.74
0.2272,1.72
0.23586666666666667,1.64
0.19373333333333334,1.47
0.2248,1.6
0.23266666666666666,1.72
0.23906666666666668,1.86
0.2384,1.85
0.23733333333333334,1.61
0.2536,2.31
0.24133333333333334,2.08
0.24746666666666667,1.91
0.2548,2.11
0.24066666666666667,1.96
0.26413333333333333,2.13
0.26253333333333334,2.13
0.22186666666666666,1.94
0.23306666666666667,2.1
0.23893333333333333,2.29
0.25693333333333335,2.17
0.2408,2.07
0.248,2.12
0.2541333333333333,2.18
0.26453333333333334,2.14
0.2148,2.14
0.22066666666666668,1.91
0.23693333333333333,2.02
0.22973333333333334,2.15
0.2416,2.12
0.2596,2.16
0.2564,2.18
0.2554666666666667,1.99
0.252,2.24
0.24933333333333332,2.29
0.24213333333333334,2.03
0.2554666666666667,2.09
0.24386666666666668,2.25
0.2650666666666667,2.18
0.21813333333333335,2.28
0.23853333333333335,2.02
0.2292,2.17
0.26106666666666667,2.32
0.22893333333333332,2.05
0.24893333333333334,2.01
0.27786666666666665,1.92
0.264,2.23
0.23493333333333333,2.22
0.246,2.06
0.2256,2.2
0.23466666666666666,2.25
0.2432,2.25
0.22453333333333333,2.38
0.24573333333333333,2.19
0.25733333333333336,2.39
0.23893333333333333,2.36
0.2344,2.12
0.244,2.32
0.26666666666666666,2.36
0.23773333333333332,2.18
0.2252,2.38
0.2424,2.25
0.22773333333333334,2.36
0.24626666666666666,1.96
0.238,2.31
0.24426666666666666,2.15
0.25626666666666664,2.19
0.23693333333333333,2.3
0.2212,2.26
0.22226666666666667,2.27
0.24973333333333333,2.36
0.242,2.16
0.2192,2.35
0.23933333333333334,2.31
0.23226666666666668,2.16
0.242,2.45
0.24333333333333335,2.26
0.26786666666666664,2.32
0.21453333333333333,2.22
0.25866666666666666,2.13
0.26066666666666666,2.19
0.24053333333333332,2.39
0.23306666666666667,2.46
0.21453333333333333,2.27
0.2712,2.37
0.2308,2.09
0.24,2.31
0.23413333333333333,2.38
0.2657333333333333,2.25
0.23533333333333334,2.0
0.2464,2.37
0.2324,2.38
0.2557333333333333,2.25
0.23733333333333334,2.37
0.2578666666666667,2.33
0.2316,2.34
0.23186666666666667,2.46
0.2444,2.34
0.2272,2.4
0.2538666666666667,2.52
0.23626666666666668,2.52
0.2476,2.19
0.24733333333333332,2.28
0.25933333333333336,2.4
0.24946666666666667,2.24
0.2541333333333333,2.35
0.23,2.25
0.2264,2.3
0.2584,2.23
0.2356,2.37
0.24346666666666666,2.35
0.23986666666666667,2.38
0.2708,2.4
0.24226666666666666,2.21
0.23106666666666667,2.3
0.24653333333333333,2.44
0.2288,2.46
0.24826666666666666,2.52
0.276,2.29
0.23013333333333333,2.39
0.26426666666666665,2.49
0.24173333333333333,2.35
0.2416,2.23
0.23106666666666667,2.39
0.23666666666666666,2.38
0.23173333333333335,2.39
0.22906666666666667,2.3
0.25533333333333336,2.24
0.2336,2.34
0.2770666666666667,2.3
0.22106666666666666,2.29
0.22666666666666666,2.57
0.23813333333333334,2.47
0.23173333333333335,2.45
0.24386666666666668,2.49
0.2697333333333333,2.36
0.24026666666666666,2.54
0.20186666666666667,2.44
0.25466666666666665,2.39
0.23493333333333333,2.43
0.23426666666666668,2.31
0.2476,2.37
0.24333333333333335,2.39
0.2348,2.45
0.26866666666666666,2.31
0.23866666666666667,2.43
0.2596,2.47
0.2624,2.42
0.2574666666666667,2.44
0.284,2.34
0.23133333333333334,2.42
0.24146666666666666,2.43
0.24373333333333333,2.36
0.23906666666666668,2.48
0.24013333333333334,2.45
0.2521333333333333,2.37
0.2552,2.22
0.21866666666666668,2.37
0.2544,2.28
0.23546666666666666,2.55
0.22453333333333333,2.34
0.22866666666666666,2.41
0.2492,2.37
0.2516,2.45
0.24453333333333332,2.24
0.2664,2.41
0.23493333333333333,2.46
0.2518666666666667,2.49
0.2617333333333333,2.44
0.22426666666666667,2.34
0.23186666666666667,2.46
0.2612,2.47
0.23093333333333332,2.42
0.24693333333333334,2.52
0.23733333333333334,2.43
0.26053333333333334,2.42
0.22946666666666668,2.34
0.2412,2.49
0.2688,2.51
0.2324,2.41
0.25533333333333336,2.36
0.2272,2.51
0.2508,2.38
0.23613333333333333,2.44
0.228,2.41
0.2557333333333333,2.4
0.222,2.44
0.23906666666666668,2.56
0.23413333333333333,2.55
0.22013333333333332,2.47
0.2538666666666667,2.45
0.26666666666666666,2.49
0.24506666666666665,2.51
0.2754666666666667,2.38
0.2408,2.35
0.2248,2.48
0.26293333333333335,2.48
0.2384,2.51
0.24026666666666666,2.45
0.22853333333333334,2.4
0.2396,2.44
0.25333333333333335,2.39
0.23866666666666667,2.52
0.2436,2.42
0.22106666666666666,2.46
0.24546666666666667,2.43
0.25133333333333335,2.37
0.2502666666666667,2.5
0.2448,2.44
0.24853333333333333,2.41
0.24746666666666667,2.37
0.2608,2.57
0.25133333333333335,2.54
0.23973333333333333,2.43
0.24093333333333333,2.57
0.24853333333333333,2.58
0.274,2.48
0.25146666666666667,2.42
0.24106666666666668,2.43
0.2356,2.51
0.22733333333333333,2.54
0.25933333333333336,2.4
0.2452,2.46
0.2208,2.47
0.24026666666666666,2.53
0.23693333333333333,2.55
0.22786666666666666,2.49
0.2424,2.43
0.23213333333333333,2.55
0.24626666666666666,2.39
0.23613333333333333,2.58
0.24573333333333333,2.49
0.22906666666666667,2.49
0.2316,2.5
0.2396,2.38
0.2556,2.44
0.24093333333333333,2.55
0.22866666666666666,2.48
0.24813333333333334,2.48
0.25426666666666664,2.4
0.26306666666666667,2.35
0.2172,2.42
0.22093333333333334,2.46
0.26466666666666666,2.44
0.24733333333333332,2.52
0.2444,2.45
0.22626666666666667,2.49
0.24,2.46
0.23813333333333334,2.4
0.2772,2.43
0.24813333333333334,2.46
0.25066666666666665,2.52
0.24626666666666666,2.53
0.23426666666666668,2.54
0.2574666666666667,2.49
0.22853333333333334,2.48
0.2364,2.48
0.2736,2.42
0.25693333333333335,2.41
0.26226666666666665,2.5
0.2561333333333333,2.52
0.25626666666666664,2.59
0.23706666666666668,2.48
0.24026666666666666,2.5
0.23026666666666668,2.55
0.24093333333333333,2.47
0.2532,2.61
0.24306666666666665,2.51
0.2654666666666667,2.44
0.2729333333333333,2.52
0.236,2.56
0.22813333333333333,2.49
0.22453333333333333,2.5
0.2344,2.51
0.26213333333333333,2.41
0.22853333333333334,2.52
0.2576,2.53
0.24906666666666666,2.5
0.22413333333333332,2.55
0.24666666666666667,2.48
0.25733333333333336,2.49
0.22946666666666668,2.57
0.25626666666666664,2.46
0.2572,2.47
0.258,2.48
0.2504,2.44
0.26893333333333336,2.52
0.22746666666666668,2.52
0.2504,2.56
0.2392,2.56
0.2517333333333333,2.52
0.2436,2.59
0.2412,2.47
0.24146666666666666,2.49
0.24413333333333334,2.54
0.2568,2.54
0.2432,2.58
0.2508,2.56
0.20293333333333333,2.54
0.23973333333333333,2.54
0.22413333333333332,2.44
0.25226666666666664,2.46
0.22853333333333334,2.5
0.2588,2.42
0.24106666666666668,2.38
0.23466666666666666,2.51
0.2332,2.56
0.2424,2.49
0.2436,2.59
0.22013333333333332,2.51
0.27746666666666664,2.53
0.2332,2.45
0.25466666666666665,2.45
0.26293333333333335,2.52
0.23946666666666666,2.57
0.232,2.54
0.2864,2.44
0.25133333333333335,2.55
0.25133333333333335,2.47
0.26293333333333335,2.56
0.2304,2.5
0.23146666666666665,2.54
0.2557333333333333,2.49
0.2517333333333333,2.5
0.2468,2.51
0.23986666666666667,2.54
0.2617333333333333,2.59
0.24346666666666666,2.52
0.24306666666666665,2.51
0.25733333333333336,2.49
0.24506666666666665,2.49
0.24053333333333332,2.49
0.2308,2.61
0.2284,2.49
0.22506666666666666,2.58
0.23653333333333335,2.55
0.2292,2.52
0.2332,2.58
0.24693333333333334,2.46
0.2556,2.51
0.2501333333333333,2.54
0.2436,2.53
0.24786666666666668,2.51
0.278,2.47
0.23626666666666668,2.51
0.23306666666666667,2.54
0.26293333333333335,2.52
0.23346666666666666,2.58
0.25306666666666666,2.44
0.22773333333333334,2.56
0.22373333333333334,2.55
0.2677333333333333,2.45
